schema_type,name,description,format,created,last_modified,size,url,url_type,dkan_parent_dataset_node_id,dkan_parent_dataset_title,dkan_resource_node_id,dkan_uri
data,Shape files,,HTML,2021-01-03 20:25:20,2021-01-03 20:25:20,,https://map-data.service.yukon.ca/GeoYukon/Geological/Regional_Geochemical_Surveys_RGS_INAA_250k/,,110110,Vegetation Inventory - 5k - Land Cover,,
data,XML metadata,,HTML,2021-01-03 20:25:20,2021-01-03 20:25:20,,https://yukon.maps.arcgis.com/sharing/rest/content/items/19c74766f7644b67b2c0394376fd04b7/info/metadata/metadata.xml?format=default&output=html,,110110,Vegetation Inventory - 5k - Land Cover,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:26:20,2021-01-03 20:26:20,,https://yukon.maps.arcgis.com/home/item.html?id=58921af571e94770afd6d13cfcba4f17,,110111,Vegetation Inventory - 40k,,
data,Shape files,,HTML,2021-01-03 20:26:20,2021-01-03 20:26:20,,https://map-data.service.yukon.ca/GeoYukon/Geological/Regional_Geochemical_Surveys_RGS_Site_Water_250k/,,110111,Vegetation Inventory - 40k,,
data,XML metadata,,HTML,2021-01-03 20:26:20,2021-01-03 20:26:20,,https://yukon.maps.arcgis.com/sharing/rest/content/items/58921af571e94770afd6d13cfcba4f17/info/metadata/metadata.xml?format=default&output=html,,110111,Vegetation Inventory - 40k,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:27:31,2021-01-03 20:27:31,,https://yukon.maps.arcgis.com/home/item.html?id=883915d3f7b543dab45204f63a7fceb6,,110112,Vegetation Inventory Photo Points - Whitehorse - 10k,,
data,Shape files,,HTML,2021-01-03 20:27:31,2021-01-03 20:27:31,,https://map-data.service.yukon.ca/GeoYukon/Forestry/Timber_Harvest_Plans_50k/,,110112,Vegetation Inventory Photo Points - Whitehorse - 10k,,
data,XML metadata,,HTML,2021-01-03 20:27:31,2021-01-03 20:27:31,,https://yukon.maps.arcgis.com/sharing/rest/content/items/883915d3f7b543dab45204f63a7fceb6/info/metadata/metadata.xml?format=default&output=html,,110112,Vegetation Inventory Photo Points - Whitehorse - 10k,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:28:31,2021-01-03 20:28:31,,https://yukon.maps.arcgis.com/home/item.html?id=4c7d7873ce9f40fd9aecbb7a734dc1d8,,110113,Vegetation Inventory Roads - 40k,,
data,Shape files,,HTML,2021-01-03 20:28:31,2021-01-03 20:28:31,,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_5k/,,110113,Vegetation Inventory Roads - 40k,,
data,XML metadata,,HTML,2021-01-03 20:28:31,2021-01-03 20:28:31,,https://yukon.maps.arcgis.com/sharing/rest/content/items/4c7d7873ce9f40fd9aecbb7a734dc1d8/info/metadata/metadata.xml?format=default&output=html,,110113,Vegetation Inventory Roads - 40k,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:29:27,2021-01-03 20:29:27,,https://yukon.maps.arcgis.com/home/item.html?id=98a1b613f81c489cb4173f4976419f23,,110114,Vegetation Inventory - Whitehorse - 10k,,
data,Shape files,,HTML,2021-01-03 20:29:27,2021-01-03 20:29:27,,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_40k/,,110114,Vegetation Inventory - Whitehorse - 10k,,
data,XML metadata,,HTML,2021-01-03 20:29:27,2021-01-03 20:29:27,,https://yukon.maps.arcgis.com/sharing/rest/content/items/98a1b613f81c489cb4173f4976419f23/info/metadata/metadata.xml?format=default&output=html,,110114,Vegetation Inventory - Whitehorse - 10k,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:30:38,2021-01-03 20:30:38,,https://yukon.maps.arcgis.com/home/item.html?id=7afb727b4ab94b1b955699807f845b59,,110115,Vegetation Inventory - 5k - Leading Species,,
data,Shape files,,HTML,2021-01-03 20:30:38,2021-01-03 20:30:38,,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_Photo_Points_Whitehorse_10k/,,110115,Vegetation Inventory - 5k - Leading Species,,
data,XML metadata,,HTML,2021-01-03 20:30:38,2021-01-03 20:30:38,,https://yukon.maps.arcgis.com/sharing/rest/content/items/7afb727b4ab94b1b955699807f845b59/info/metadata/metadata.xml?format=default&output=html,,110115,Vegetation Inventory - 5k - Leading Species,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:31:37,2021-01-03 20:31:37,,https://yukon.maps.arcgis.com/home/item.html?id=48f1a110f59a4560ab1b58000250715e,,110116,Vegetation Inventory - 5k - Soil Moisture Regime,,
data,Shape files,,HTML,2021-01-03 20:31:37,2021-01-03 20:31:37,,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_Roads_40k/,,110116,Vegetation Inventory - 5k - Soil Moisture Regime,,
data,XML metadata,,HTML,2021-01-03 20:31:37,2021-01-03 20:31:37,,https://yukon.maps.arcgis.com/sharing/rest/content/items/48f1a110f59a4560ab1b58000250715e/info/metadata/metadata.xml?format=default&output=html,,110116,Vegetation Inventory - 5k - Soil Moisture Regime,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:32:41,2021-01-03 20:32:41,,https://yukon.maps.arcgis.com/home/item.html?id=e0b2bf4f43b84bccbea91f8f313ac791,,110117,Vegetation Inventory - 5k - Soil Nutrient Regime,,
data,Shape files,,HTML,2021-01-03 20:32:41,2021-01-03 20:32:41,,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_Whitehorse_10k/,,110117,Vegetation Inventory - 5k - Soil Nutrient Regime,,
data,XML metadata,,HTML,2021-01-03 20:32:41,2021-01-03 20:32:41,,https://yukon.maps.arcgis.com/sharing/rest/content/items/e0b2bf4f43b84bccbea91f8f313ac791/info/metadata/metadata.xml?format=default&output=html,,110117,Vegetation Inventory - 5k - Soil Nutrient Regime,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:33:30,2021-01-03 20:33:30,,https://yukon.maps.arcgis.com/home/item.html?id=4c7d7873ce9f40fd9aecbb7a734dc1d8,,110118,Community Hazards - Burwash Destruction Bay - 25k,,
data,Shape files,,HTML,2021-01-03 20:33:30,2021-01-03 20:33:30,,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_5k/,,110118,Community Hazards - Burwash Destruction Bay - 25k,,
data,XML metadata,,HTML,2021-01-03 20:33:30,2021-01-03 20:33:30,,https://yukon.maps.arcgis.com/sharing/rest/content/items/8ba77d63e92a4e9d863224e4767cc8d4/info/metadata/metadata.xml?format=default&output=html,,110118,Community Hazards - Burwash Destruction Bay - 25k,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:34:27,2021-01-03 20:34:27,,https://yukon.maps.arcgis.com/home/item.html?id=4c7d7873ce9f40fd9aecbb7a734dc1d8,,110119,Community Hazards - Dawson - 30m,,
data,Shape files,,HTML,2021-01-03 20:34:27,2021-01-03 20:34:27,,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_5k/,,110119,Community Hazards - Dawson - 30m,,
data,XML metadata,,HTML,2021-01-03 20:34:27,2021-01-03 20:34:27,,https://yukon.maps.arcgis.com/sharing/rest/content/items/2c0499f2b9834c70b0776473e6ce8abc/info/metadata/metadata.xml?format=default&output=html,,110119,Community Hazards - Dawson - 30m,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:35:28,2021-01-03 20:35:28,,https://yukon.maps.arcgis.com/home/item.html?id=4c7d7873ce9f40fd9aecbb7a734dc1d8,,110120,Community Hazards - Faro - 20k,,
data,Shape files,,HTML,2021-01-03 20:35:28,2021-01-03 20:35:28,,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_5k/,,110120,Community Hazards - Faro - 20k,,
data,XML metadata,,HTML,2021-01-03 20:35:28,2021-01-03 20:35:28,,https://yukon.maps.arcgis.com/sharing/rest/content/items/968a6db0236640ed82fdb18c6306e68f/info/metadata/metadata.xml?format=default&output=html,,110120,Community Hazards - Faro - 20k,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:36:17,2021-01-03 20:36:17,,https://yukon.maps.arcgis.com/home/item.html?id=d852e3f7beef4a2bb753f50ecdd5a784,,110121,Community Hazards - Mayo - 20k,,
data,Shape files,,HTML,2021-01-03 20:36:17,2021-01-03 20:36:17,,https://map-data.service.yukon.ca/GeoYukon/Geological/Community_Hazards_Burwash_Destruction_Bay_25k/,,110121,Community Hazards - Mayo - 20k,,
data,XML metadata,,HTML,2021-01-03 20:36:17,2021-01-03 20:36:17,,https://yukon.maps.arcgis.com/sharing/rest/content/items/d852e3f7beef4a2bb753f50ecdd5a784/info/metadata/metadata.xml?format=default&output=html,,110121,Community Hazards - Mayo - 20k,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:37:02,2021-01-03 20:37:02,,https://yukon.maps.arcgis.com/home/item.html?id=5fca20188bfc4cea9b74ddea3a76c3a5,,110122,Community Hazards - Old Crow - 30m,,
data,Shape files,,HTML,2021-01-03 20:37:02,2021-01-03 20:37:02,,https://map-data.service.yukon.ca/GeoYukon/Geological/Community_Hazards_Dawson_30m/,,110122,Community Hazards - Old Crow - 30m,,
data,XML metadata,,HTML,2021-01-03 20:37:02,2021-01-03 20:37:02,,https://yukon.maps.arcgis.com/sharing/rest/content/items/5fca20188bfc4cea9b74ddea3a76c3a5/info/metadata/metadata.xml?format=default&output=html,,110122,Community Hazards - Old Crow - 30m,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:37:46,2021-01-03 20:37:46,,https://yukon.maps.arcgis.com/home/item.html?id=f6ead3e1959b4c908a791e541a489e8d,,110123,Community Hazards - Pelly Crossing - 20k,,
data,Shape files,,HTML,2021-01-03 20:37:46,2021-01-03 20:37:46,,https://map-data.service.yukon.ca/GeoYukon/Geological/Community_Hazards_Faro_20k/,,110123,Community Hazards - Pelly Crossing - 20k,,
data,XML metadata,,HTML,2021-01-03 20:37:46,2021-01-03 20:37:46,,https://yukon.maps.arcgis.com/sharing/rest/content/items/f6ead3e1959b4c908a791e541a489e8d/info/metadata/metadata.xml?format=default&output=html,,110123,Community Hazards - Pelly Crossing - 20k,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:38:58,2021-01-03 20:38:58,,https://yukon.maps.arcgis.com/home/item.html?id=3e05e075371d4b0aacc91db493ba8d14,,110124,Community Hazards - Ross River - 12k,,
data,Shape files,,HTML,2021-01-03 20:38:58,2021-01-03 20:38:58,,https://map-data.service.yukon.ca/GeoYukon/Geological/Community_Hazards_Mayo_20k/,,110124,Community Hazards - Ross River - 12k,,
data,XML metadata,,HTML,2021-01-03 20:38:58,2021-01-03 20:38:58,,https://yukon.maps.arcgis.com/sharing/rest/content/items/3e05e075371d4b0aacc91db493ba8d14/info/metadata/metadata.xml?format=default&output=html,,110124,Community Hazards - Ross River - 12k,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:39:43,2021-01-03 20:39:43,,https://yukon.maps.arcgis.com/home/item.html?id=954a9cb54d444e9db0ea875f7a8a8f51,,110125,Yukon tourism regions,,
data,Shape files,,HTML,2021-01-03 20:39:43,2021-01-03 20:39:43,,https://map-data.service.yukon.ca/GeoYukon/Geological/Community_Hazards_Old_Crow_30m/,,110125,Yukon tourism regions,,
data,XML metadata,,HTML,2021-01-03 20:39:43,2021-01-03 20:39:43,,https://yukon.maps.arcgis.com/sharing/rest/content/items/954a9cb54d444e9db0ea875f7a8a8f51/info/metadata/metadata.xml?format=default&output=html,,110125,Yukon tourism regions,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:41:25,2021-01-03 20:41:25,,https://yukon.maps.arcgis.com/home/item.html?id=c40baaeeadbb4f8d8f0fb5b50e2c0412,,110126,Areas withdrawn from staking - 50k,,
data,Shape files,,HTML,2021-01-03 20:41:25,2021-01-03 20:41:25,,https://map-data.service.yukon.ca/GeoYukon/Geological/Community_Hazards_Pelly_Crossing_20k/,,110126,Areas withdrawn from staking - 50k,,
data,XML metadata,,HTML,2021-01-03 20:41:25,2021-01-03 20:41:25,,https://yukon.maps.arcgis.com/sharing/rest/content/items/c40baaeeadbb4f8d8f0fb5b50e2c0412/info/metadata/metadata.xml?format=default&output=html,,110126,Areas withdrawn from staking - 50k,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:44:06,2021-01-03 20:44:06,,https://yukon.maps.arcgis.com/home/item.html?id=6281b90e380049ee9558ee92b77d61c3,,110127,Community Boundaries,,
data,Shape files,,HTML,2021-01-03 20:44:06,2021-01-03 20:44:06,,https://map-data.service.yukon.ca/GeoYukon/Geological/Community_Hazards_Ross_River_12k/,,110127,Community Boundaries,,
data,XML metadata,,HTML,2021-01-03 20:44:06,2021-01-03 20:44:06,,https://yukon.maps.arcgis.com/sharing/rest/content/items/6281b90e380049ee9558ee92b77d61c3/info/metadata/metadata.xml?format=default&output=html,,110127,Community Boundaries,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:44:47,2021-01-03 20:44:47,,https://yukon.maps.arcgis.com/home/item.html?id=7825eb836a334a4c849403f58bafa741,,110128,Community Zoning,,
data,Shape files,,HTML,2021-01-03 20:44:47,2021-01-03 20:44:47,,https://map-data.service.yukon.ca/GeoYukon/Culture_and_Heritage/Yukon_Tourism_Regions/,,110128,Community Zoning,,
data,XML metadata,,HTML,2021-01-03 20:44:47,2021-01-03 20:44:47,,https://yukon.maps.arcgis.com/sharing/rest/content/items/7825eb836a334a4c849403f58bafa741/info/metadata/metadata.xml?format=default&output=html,,110128,Community Zoning,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:45:29,2021-01-03 20:45:29,,https://yukon.maps.arcgis.com/home/item.html?id=108a2e9ecb9d4a618292814a2a892445,,110129,Condos - Surveyed,,
data,Shape files,,HTML,2021-01-03 20:45:29,2021-01-03 20:45:29,,https://map-data.service.yukon.ca/GeoYukon/Mining/Areas_Withdrawn_from_Staking_50k/,,110129,Condos - Surveyed,,
data,XML metadata,,HTML,2021-01-03 20:45:29,2021-01-03 20:45:29,,https://yukon.maps.arcgis.com/sharing/rest/content/items/108a2e9ecb9d4a618292814a2a892445/info/metadata/metadata.xml?format=default&output=html,,110129,Condos - Surveyed,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:47:12,2021-01-03 20:47:12,,https://yukon.maps.arcgis.com/home/item.html?id=db451f666b56455aa4f4aa8e9878fa5b,,110130,First Nation Settlement Lands - 250k,,
data,Shape files,,HTML,2021-01-03 20:47:12,2021-01-03 20:47:12,,https://map-data.service.yukon.ca/GeoYukon/Mining/Coal_Exploration_Licenses_50k/,,110130,First Nation Settlement Lands - 250k,,
data,XML metadata,,HTML,2021-01-03 20:47:12,2021-01-03 20:47:12,,https://yukon.maps.arcgis.com/sharing/rest/content/items/db451f666b56455aa4f4aa8e9878fa5b/info/metadata/metadata.xml?format=default&output=html,,110130,First Nation Settlement Lands - 250k,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:48:02,2021-01-03 20:48:02,,https://yukon.maps.arcgis.com/home/item.html?id=378e60e22ea74955bd9dcaa6e869c5ab,,110131,First Nation Settlement Lands - Surveyed,,
data,Shape files,,HTML,2021-01-03 20:48:02,2021-01-03 20:48:02,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Land_Notations/,,110131,First Nation Settlement Lands - Surveyed,,
data,XML metadata,,HTML,2021-01-03 20:48:02,2021-01-03 20:48:02,,https://yukon.maps.arcgis.com/sharing/rest/content/items/378e60e22ea74955bd9dcaa6e869c5ab/info/metadata/metadata.xml?format=default&output=html,,110131,First Nation Settlement Lands - Surveyed,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:50:12,2021-01-03 20:50:12,,https://yukon.maps.arcgis.com/home/item.html?id=d09a117e3f424d1a8fbf060e9411270d,,110132,Development Areas,,
data,Shape files,,HTML,2021-01-03 20:50:12,2021-01-03 20:50:12,,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Community_Boundaries/,,110132,Development Areas,,
data,XML metadata,,HTML,2021-01-03 20:50:12,2021-01-03 20:50:12,,https://yukon.maps.arcgis.com/sharing/rest/content/items/d09a117e3f424d1a8fbf060e9411270d/info/metadata/metadata.xml?format=default&output=html,,110132,Development Areas,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:51:28,2021-01-03 20:51:28,,https://yukon.maps.arcgis.com/home/item.html?id=838705a6bcd1485abf64dce2e9ba6662,,110133,Development Hold Areas,,
data,Shape files,,HTML,2021-01-03 20:51:28,2021-01-03 20:51:28,,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Community_Zoning/,,110133,Development Hold Areas,,
data,XML metadata,,HTML,2021-01-03 20:51:28,2021-01-03 20:51:28,,https://yukon.maps.arcgis.com/sharing/rest/content/items/838705a6bcd1485abf64dce2e9ba6662/info/metadata/metadata.xml?format=default&output=html,,110133,Development Hold Areas,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:52:10,2021-01-03 20:52:10,,https://yukon.maps.arcgis.com/home/item.html?id=e82cfb06be8946409359c7f699e75a64,,110134,Easements Line - Surveyed,,
data,Shape files,,HTML,2021-01-03 20:52:10,2021-01-03 20:52:10,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Condos_Surveyed/,,110134,Easements Line - Surveyed,,
data,XML metadata,,HTML,2021-01-03 20:52:10,2021-01-03 20:52:10,,https://yukon.maps.arcgis.com/sharing/rest/content/items/e82cfb06be8946409359c7f699e75a64/info/metadata/metadata.xml?format=default&output=html,,110134,Easements Line - Surveyed,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:52:53,2021-01-03 20:52:53,,https://yukon.maps.arcgis.com/home/item.html?id=8d766afd829b4014bb89cb367c9aaad1,,110135,Easements Polygon - Surveyed,,
data,Shape files,,HTML,2021-01-03 20:52:53,2021-01-03 20:52:53,,https://map-data.service.yukon.ca/GeoYukon/First_Nations/First_Nation_Settlement_Lands_250k/,,110135,Easements Polygon - Surveyed,,
data,XML metadata,,HTML,2021-01-03 20:52:53,2021-01-03 20:52:53,,https://yukon.maps.arcgis.com/sharing/rest/content/items/8d766afd829b4014bb89cb367c9aaad1/info/metadata/metadata.xml?format=default&output=html,,110135,Easements Polygon - Surveyed,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:53:33,2021-01-03 20:53:33,,https://yukon.maps.arcgis.com/home/item.html?id=75a58fd079654a0aaa31914f801dbe73,,110136,First Nation Heritage Routes,,
data,Shape files,,HTML,2021-01-03 20:53:33,2021-01-03 20:53:33,,https://map-data.service.yukon.ca/GeoYukon/First_Nations/First_Nation_Settlement_Lands_Surveyed/,,110136,First Nation Heritage Routes,,
data,XML metadata,,HTML,2021-01-03 20:53:33,2021-01-03 20:53:33,,https://yukon.maps.arcgis.com/sharing/rest/content/items/75a58fd079654a0aaa31914f801dbe73/info/metadata/metadata.xml?format=default&output=html,,110136,First Nation Heritage Routes,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:54:18,2021-01-03 20:54:18,,https://yukon.maps.arcgis.com/home/item.html?id=bae82ebea942452bb319ce28c3487fe3,,110137,Land Dispositions,,
data,Shape files,,HTML,2021-01-03 20:54:18,2021-01-03 20:54:18,,https://map-data.service.yukon.ca/GeoYukon/First_Nations/First_Nation_Settlement_Lands_Unsurveyed/,,110137,Land Dispositions,,
data,XML metadata,,HTML,2021-01-03 20:54:18,2021-01-03 20:54:18,,https://yukon.maps.arcgis.com/sharing/rest/content/items/bae82ebea942452bb319ce28c3487fe3/info/metadata/metadata.xml?format=default&output=html,,110137,Land Dispositions,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:55:58,2021-01-03 20:55:58,,https://yukon.maps.arcgis.com/home/item.html?id=79179f369f4a4c89a55f42e7fd6f1300,,110138,Mineral claim adjoining parcels - 50k,,
data,Shape files,,HTML,2021-01-03 20:55:58,2021-01-03 20:55:58,,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Development_Areas/,,110138,Mineral claim adjoining parcels - 50k,,
data,XML metadata,,HTML,2021-01-03 20:55:58,2021-01-03 20:55:58,,https://yukon.maps.arcgis.com/sharing/rest/content/items/79179f369f4a4c89a55f42e7fd6f1300/info/metadata/metadata.xml?format=default&output=html,,110138,Mineral claim adjoining parcels - 50k,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:57:40,2021-01-03 20:57:40,,https://yukon.maps.arcgis.com/home/item.html?id=f075c8cdab584c99bf10e5992a2d3163,,110139,Local Area Plans,,
data,Shape files,,HTML,2021-01-03 20:57:40,2021-01-03 20:57:40,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Development_Hold_Areas/,,110139,Local Area Plans,,
data,XML metadata,,HTML,2021-01-03 20:57:40,2021-01-03 20:57:40,,https://yukon.maps.arcgis.com/sharing/rest/content/items/f075c8cdab584c99bf10e5992a2d3163/info/metadata/metadata.xml?format=default&output=html,,110139,Local Area Plans,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:58:23,2021-01-03 20:58:23,,https://yukon.maps.arcgis.com/home/item.html?id=cbd1b0f12c8240689cbd88cb67c199ff,,110140,Local Advisory Areas,,
data,Shape files,,HTML,2021-01-03 20:58:23,2021-01-03 20:58:23,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Easements_Line_Surveyed/,,110140,Local Advisory Areas,,
data,XML metadata,,HTML,2021-01-03 20:58:23,2021-01-03 20:58:23,,https://yukon.maps.arcgis.com/sharing/rest/content/items/cbd1b0f12c8240689cbd88cb67c199ff/info/metadata/metadata.xml?format=default&output=html,,110140,Local Advisory Areas,,
data,ArcGIS Online layers,,HTML,2021-01-03 20:59:15,2021-01-03 20:59:15,,https://yukon.maps.arcgis.com/home/item.html?id=2a06d8bf051e445aad7615e0aaeb6a0f,,110141,First Nation Settlement Lands - 1M,,
data,Shape files,,HTML,2021-01-03 20:59:15,2021-01-03 20:59:15,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Easements_Polygon_Surveyed/,,110141,First Nation Settlement Lands - 1M,,
data,XML metadata,,HTML,2021-01-03 20:59:15,2021-01-03 20:59:15,,https://yukon.maps.arcgis.com/sharing/rest/content/items/2a06d8bf051e445aad7615e0aaeb6a0f/info/metadata/metadata.xml?format=default&output=html,,110141,First Nation Settlement Lands - 1M,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:03:10,2021-01-03 21:03:10,,https://yukon.maps.arcgis.com/home/item.html?id=c6ac4772657148369c613f967bd24c39,,110142,Historical Land Use Permits Line - 50k,,
data,Shape files,,HTML,2021-01-03 21:03:10,2021-01-03 21:03:10,,https://map-data.service.yukon.ca/GeoYukon/Culture_and_Heritage/First_Nation_Heritage_Routes/,,110142,Historical Land Use Permits Line - 50k,,
data,XML metadata,,HTML,2021-01-03 21:03:10,2021-01-03 21:03:10,,https://yukon.maps.arcgis.com/sharing/rest/content/items/c6ac4772657148369c613f967bd24c39/info/metadata/metadata.xml?format=default&output=html,,110142,Historical Land Use Permits Line - 50k,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:05:03,2021-01-03 21:05:03,,https://yukon.maps.arcgis.com/home/item.html?id=f5c15b0117924445a32413bc1be705d4,,110143,Historical Land Use Permits Polygon - 50k,,
data,Shape files,,HTML,2021-01-03 21:05:03,2021-01-03 21:05:03,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Land_Dispositions/,,110143,Historical Land Use Permits Polygon - 50k,,
data,XML metadata,,HTML,2021-01-03 21:05:03,2021-01-03 21:05:03,,https://yukon.maps.arcgis.com/sharing/rest/content/items/f5c15b0117924445a32413bc1be705d4/info/metadata/metadata.xml?format=default&output=html,,110143,Historical Land Use Permits Polygon - 50k,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:05:52,2021-01-03 21:05:52,,https://yukon.maps.arcgis.com/home/item.html?id=18ced49f8f804f92a7cdf864bf549bc2,,110144,Land Claim MOU Boundaries,,
data,Shape files,,HTML,2021-01-03 21:05:52,2021-01-03 21:05:52,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Land_Licences/,,110144,Land Claim MOU Boundaries,,
data,XML metadata,,HTML,2021-01-03 21:05:52,2021-01-03 21:05:52,,https://yukon.maps.arcgis.com/sharing/rest/content/items/18ced49f8f804f92a7cdf864bf549bc2/info/metadata/metadata.xml?format=default&output=html,,110144,Land Claim MOU Boundaries,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:06:34,2021-01-03 21:06:34,,https://yukon.maps.arcgis.com/home/item.html?id=21d1864479f945c7821b7429acd83d1e,,110145,Land Parcels Line - Surveyed,,
data,Shape files,,HTML,2021-01-03 21:06:34,2021-01-03 21:06:34,,https://map-data.service.yukon.ca/GeoYukon/Mining/Mineral_Claim_Adjoining_Parcels_50k/,,110145,Land Parcels Line - Surveyed,,
data,XML metadata,,HTML,2021-01-03 21:06:34,2021-01-03 21:06:34,,https://yukon.maps.arcgis.com/sharing/rest/content/items/21d1864479f945c7821b7429acd83d1e/info/metadata/metadata.xml?format=default&output=html,,110145,Land Parcels Line - Surveyed,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:07:18,2021-01-03 21:07:18,,https://yukon.maps.arcgis.com/home/item.html?id=21125af26d494839a6680ee9457159ed,,110146,Shaded Relief - 300m,,
data,Shape files,,HTML,2021-01-03 21:07:18,2021-01-03 21:07:18,,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Local_Area_Plans/,,110146,Shaded Relief - 300m,,
data,XML metadata,,HTML,2021-01-03 21:07:18,2021-01-03 21:07:18,,https://yukon.maps.arcgis.com/sharing/rest/content/items/21125af26d494839a6680ee9457159ed/info/metadata/metadata.xml?format=default&output=html,,110146,Shaded Relief - 300m,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:08:11,2021-01-03 21:08:11,,https://yukon.maps.arcgis.com/home/item.html?id=357eb1ad60344806b5e47fec229eacbf,,110147,Shaded Relief - 500m,,
data,Shape files,,HTML,2021-01-03 21:08:11,2021-01-03 21:08:11,,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Local_Advisory_Areas/,,110147,Shaded Relief - 500m,,
data,XML metadata,,HTML,2021-01-03 21:08:11,2021-01-03 21:08:11,,https://yukon.maps.arcgis.com/sharing/rest/content/items/357eb1ad60344806b5e47fec229eacbf/info/metadata/metadata.xml?format=default&output=html,,110147,Shaded Relief - 500m,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:09:38,2021-01-03 21:09:38,,https://yukon.maps.arcgis.com/home/item.html?id=0c4e25756c044a838950d3bb9f6eb8c0,,110148,Terranes,,
data,Shape files,,HTML,2021-01-03 21:09:38,2021-01-03 21:09:38,,https://map-data.service.yukon.ca/GeoYukon/First_Nations/First_Nation_Settlement_Lands_1M/,,110148,Terranes,,
data,XML metadata,,HTML,2021-01-03 21:09:38,2021-01-03 21:09:38,,https://yukon.maps.arcgis.com/sharing/rest/content/items/0c4e25756c044a838950d3bb9f6eb8c0/info/metadata/metadata.xml?format=default&output=html,,110148,Terranes,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:16:50,2021-01-03 21:16:50,,https://yukon.maps.arcgis.com/home/item.html?id=dc4c08d189dc4d53a1be2a4dd102e96a,,110149,OIC - Territorial Lands Act,,
data,Shape files,,HTML,2021-01-03 21:16:50,2021-01-03 21:16:50,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Historical_Land_Use_Permits_Line_50k/,,110149,OIC - Territorial Lands Act,,
data,XML metadata,,HTML,2021-01-03 21:16:50,2021-01-03 21:16:50,,https://yukon.maps.arcgis.com/sharing/rest/content/items/dc4c08d189dc4d53a1be2a4dd102e96a/info/metadata/metadata.xml?format=default&output=html,,110149,OIC - Territorial Lands Act,,
